id_gabungan,k001,k002,nomor,c001,c002,c003,c004,c005,c006,c007,c008,c009,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c045,c046,c047,c048,c049,c050,c051,c052,c053,c054,c055,c056,column_59,column_60,nomor_1,p001,p002,p003,p004,p005,p006,p007,p008,p009,p010,p011,p012,p013,p014,p015,p016,p017,p018,p019,p020,p021,p022,p023,p024,p025,p026,p027,p028,p029,p030,p031,p032,p033,p034,p035,p036,p037,p038,p039,p040,p041,p042,p043,p044,p045,p046,p047,p048,p049,p050,p051,p052,p053,p054,p055,p056,p057,p058,p059,p060,p061,p062,p063,p064,p065,p066,p067,p068,p069,p070,p071,p072,p073,p074,p075,p076,p077,p078,p079,p080,p081,p082,p083,p084,p085,p086,p087,p088,p089,p090,p091,p092,p093,p094,p095,p096,p097,p098,p099,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,created_at_gabungan,updated_at,data_source_gabungan,preprocessing_version,k001_clean,id_realisasi,number_col,estate,blok,ha,0_6780462184873949,3808,2010,126_93333333333334,2_938799863291047,34496,101_37684008408796,3_0142610659229665,42662,128_5944055944056,0_07546120263191947,8166,27_21756551031764,3_980585584165905,63458,252_6,3_641010119006645,55264,201_21678321678323,0_33957546515925996,8194,51_38321678321677,4_316289710148346,84802,366_03,4_612661823142521,59996,276_7412587412587,0_29637211299417565,24806,89_28874125874125,4_868789912054326,98811,481_09,6_183423741879241,59618,368_64335664335664,1_3146338298249152,39193,112_44664335664334,6_218615333006477,77506,481_98,8_420298032552699,56403,474_9300699300699,2_2016826995462218,21103,7_049930069930099,7_062186546879188,78361,553_4,10_808262918784365,52949,572_2867132867134,3_7460763719051773,25412,18_886713286713416,6_897176011062168,70149,483_83,12_740407695318737,49236,627_2867132867134,5_843231684256569,20913,143_4567132867134,10_581632268045126,53006,560_89,14_115146001877042,46085,650_4965034965035,3_5335137338319154,6921,89_60650349650348,7_896029929085935,71636,565_64,15_052351671731332,43669_5,657_3286713286714,7_156321742645397,27966_5,91_68867132867138,7_376717916535927,79675,587_74,15_825354016616958,41581_5,658_0419580419581,8_44863610008103,38093_5,70_30195804195807,7_941216622071752,73252,581_71,16_846521032281764,39061,658_0419580419581_1,8_905304410210011,34191,76_33195804195805,9_847117364626305,64892_087332631265,639,18_1981998976391,35217_5,640_895104895105,8_351082533012795,29674_587332631265,1_8951048951049643,created_at_realisasi,data_source_realisasi,blok_clean
1,A001A,2012.0,1,AME,AME,AME01,AME001,A 01,A001A,2012.0,Topaz,7.7,7.7,0.0,0,0,1.9,0.0,9.6,0.0,0.0,0.0,0.0,787.0,189.0,26.0,0.0,0.0,0.0,0.0,0.0,1002,130.1298701298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,215,0,1002,130.1298701298701,11.0,0.0,11,0.0109780439121756,A001A,2012.0,9.0,AME001,A001A,7.7,0.2145708582834331,1002.0,2012.0,130.1298701298701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329915931925364,4877.0,16.24,2.4975024975024973,11018.0,27.51748251748252,0.8324134344228664,-6141.0,-11.277482517482518,3.307174109313147,14399.0,47.62,3.3392731465536603,16812.0,56.13986013986014,-0.0320990372405134,-2413.0,-8.519860139860143,5.0094128721026,16998.0,85.15,4.147154960212791,16358.0,67.83916083916083,0.8622579118898095,640.0,17.31083916083918,6.0768218889765855,19005.0,115.49,5.713883231913573,16084.0,91.90209790209788,0.3629386570630126,2921.0,23.587902097902106,6.488697626028563,21146.0,137.21,7.831066932411636,15245.0,119.3846153846154,-1.3423693063830724,5901.0,17.82538461538462,7.042081026796649,20413.0,143.75,10.716664371440457,14269.0,152.91608391608386,-3.674583344643806,6144.0,-9.166083916083863,10.868456696677557,12551.0,136.41,12.90862600879937,13267.0,171.25874125874125,-2.040169312121815,-716.0,-34.848741258741256,8.129963538284802,20021.0,162.77,14.252848659697417,12265.0,174.8111888111888,-6.122885121412613,7756.0,-12.041188811188787,7.056174540937148,25759.0,181.76,15.02808091406727,11656.5,175.17482517482514,-7.971906373130123,14102.5,6.585174825174846,7.281917077175698,19488.0,141.91,15.721321532405218,11142.5,175.17482517482514,-8.439404455229521,8345.5,-33.26482517482515,9.589162240320857,14143.049893320203,135.62,16.461478661356495,10641.5,175.17482517482514,-6.872316421035638,3501.5498933202034,-39.55482517482514,2026-02-03 10:42:47.941078,2026-02-03 10:42:47.944312,data_gabungan.xlsx,1.0,A001A,8.0,9.0,AME001,A001A,7.7,0.2145708582834331,1002.0,2012.0,130.1298701298701, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.3299159319253637,4877.0,16.24,2.4975024975024973,11018.0,27.51748251748252,0.8324134344228664,-6141.0,-11.277482517482518,3.307174109313147,14399.0,47.62,3.3392731465536603,16812.0,56.13986013986014,-0.03209903724051344,-2413.0,-8.519860139860143,5.0094128721026,16998.0,85.15,4.147154960212791,16358.0,67.83916083916083,0.8622579118898095,640.0,17.31083916083918,6.0768218889765855,19005.0,115.49,5.713883231913573,16084.0,91.90209790209788,0.36293865706301265,2921.0,23.587902097902106,6.488697626028563,21146.0,137.21,7.831066932411636,15245.0,119.3846153846154,-1.3423693063830724,5901.0,17.82538461538462,7.042081026796649,20413.0,143.75,10.716664371440455,14269.0,152.91608391608386,-3.674583344643806,6144.0,-9.166083916083863,10.868456696677555,12551.0,136.41,12.90862600879937,13267.0,171.25874125874125,-2.040169312121815,-716.0,-34.848741258741256,8.129963538284802,20021.0,162.77,14.252848659697415,12265.0,174.8111888111888,-6.122885121412613,7756.0,-12.041188811188787,7.056174540937148,25759.0,181.76,15.02808091406727,11656.5,175.17482517482514,-7.971906373130123,14102.5,6.585174825174846,7.281917077175698,19488.0,141.91,15.721321532405218,11142.5,175.17482517482514,-8.439404455229521,8345.5,-33.26482517482515,9.589162240320857,14143.049893320203,135.62,16.461478661356495,10641.5,175.17482517482514,-6.872316421035638,3501.5498933202034,-39.55482517482514,2026-02-03 11:13:48.654133,Realisasi vs Potensi PT SR.xlsx,A001A
3,A002A,2012.0,2,AME,AME,AME01,AME001,A 02,A002A,2012.0,Topaz,22.6,22.6,0.0,0,0,3.5,0.0,26.1,0.0,0.0,0.0,0.0,2530.0,491.0,65.0,0.0,0.0,0.0,0.0,0.0,3086,136.54867256637166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2530,556,0,3086,136.54867256637166,9.0,0.0,9,0.0029163966299416,A002A,2012.0,10.0,AME001,A002A,22.6,0.1801685029163966,3086.0,2012.0,136.54867256637166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.097008371875183,17081.0,52.9,2.4975024975024978,35420.0,88.46153846153847,0.5995058743726851,-18339.0,-35.56153846153847,3.504489983882109,30401.0,106.54,3.365486347132472,52414.0,176.39860139860136,0.1390036367496372,-22013.0,-69.85860139860135,4.786605515611544,49931.0,239.0,4.182884090505338,50228.0,210.0979020979021,0.6037214251062064,-297.0,28.902097902097893,6.026510879813648,54091.0,325.98,5.779478873649277,49506.0,286.1188811188811,0.2470320061643711,4585.0,39.8611188811189,6.511073731426969,57072.0,371.6,7.921208279830147,46846.0,371.07692307692304,-1.410134548403177,10226.0,0.5230769230769852,7.065063912009513,53824.0,380.27,10.840636830368716,43825.0,475.090909090909,-3.7755729183592033,9999.0,-94.82090909090904,9.442553080901272,38479.0,363.34,12.996429427858772,40739.0,529.4615384615385,-3.5538763469575,-2260.0,-166.12153846153848,8.085413804538348,42218.0,341.35,14.3043422463389,37653.0,538.6013986013986,-6.218928441800552,4565.0,-197.2513986013986,7.402882854184915,62785.0,464.79,15.056666932085552,35832.0,539.5104895104895,-7.653784077900635,26953.0,-74.72048951048947,7.4387380610453855,43869.0,326.33,15.749142192298963,34256.5,539.5104895104895,-8.31040413125358,9612.5,-213.1804895104895,9.287560488556212,40305.52484274507,374.34,16.491983111268727,32713.5,539.5104895104895,-7.204422622712514,7592.024842745071,-165.17048951048952,2026-02-03 10:42:47.941078,2026-02-03 10:42:47.944312,data_gabungan.xlsx,1.0,A002A,9.0,10.0,AME001,A002A,22.6,0.1801685029163966,3086.0,2012.0,136.54867256637166, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.097008371875183,17081.0,52.9,2.4975024975024978,35420.0,88.46153846153847,0.5995058743726851,-18339.0,-35.56153846153847,3.504489983882109,30401.0,106.54,3.365486347132472,52414.0,176.39860139860136,0.13900363674963723,-22013.0,-69.85860139860135,4.786605515611544,49931.0,239.0,4.182884090505338,50228.0,210.0979020979021,0.6037214251062064,-297.0,28.902097902097893,6.026510879813648,54091.0,325.98,5.779478873649277,49506.0,286.1188811188811,0.24703200616437115,4585.0,39.8611188811189,6.511073731426969,57072.0,371.6,7.921208279830147,46846.0,371.07692307692304,-1.4101345484031773,10226.0,0.5230769230769852,7.065063912009513,53824.0,380.27,10.840636830368716,43825.0,475.090909090909,-3.7755729183592033,9999.0,-94.82090909090904,9.442553080901272,38479.0,363.34,12.996429427858772,40739.0,529.4615384615385,-3.5538763469575,-2260.0,-166.12153846153848,8.085413804538348,42218.0,341.35,14.3043422463389,37653.0,538.6013986013986,-6.218928441800552,4565.0,-197.2513986013986,7.4028828541849165,62785.0,464.79,15.056666932085552,35832.0,539.5104895104895,-7.653784077900635,26953.0,-74.72048951048947,7.4387380610453855,43869.0,326.33,15.749142192298965,34256.5,539.5104895104895,-8.31040413125358,9612.5,-213.1804895104895,9.287560488556213,40305.52484274507,374.34,16.491983111268727,32713.5,539.5104895104895,-7.204422622712514,7592.024842745071,-165.17048951048952,2026-02-03 11:13:48.654133,Realisasi vs Potensi PT SR.xlsx,A002A
4,C007A,2010.0,75,AME,AME,AME01,AME001,C 07A,C007A,2010.0,PPKS,25.4,25.4,0.0,0,0,1.2,0.0,26.6,0.0,0.0,21.0,1004.0,1026.0,378.0,19.0,593.0,0.0,0.0,0.0,0.0,3041,119.7244094488189,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,21,3052,0,3073,120.98425196850394,70.0,10.0,80,0.0260331923202082,C007A,2010.0,2.0,AME001,C007A,25.4,0.993288590604027,3129.0,2010.0,123.18897637795276,2.950859099618013,19942.0,58.84603216458241,2.5236645023259965,14434.0,36.42657342657344,0.4271945972920163,5508.0,22.419458738008977,3.8345489276721367,46068.0,176.65,3.067602481736499,32772.0,100.53146853146856,0.7669464459356377,13296.0,76.11853146853146,4.144848266096566,72034.0,298.57,3.736452790237651,40160.0,150.05594405594408,0.4083954758589145,31874.0,148.5140559440559,4.9334772537081735,82453.0,406.78,4.945186507960872,39865.0,197.13986013986016,-0.0117092542526986,42588.0,209.6401398601398,5.98042877418391,66935.0,400.3,5.9955756008444245,46462.0,278.56643356643366,-0.0151468266605148,20473.0,121.73356643356637,6.757543319729711,59788.0,404.02,7.9143874630022895,46745.0,369.958041958042,-1.1568441432725782,13043.0,34.06195804195795,6.737203230311494,65876.0,443.82,10.08870563704786,43130.0,435.1258741258741,-3.351502406736365,22746.0,8.69412587412586,9.305627037227657,46632.0,433.94,11.791145513575938,40692.5,479.81118881118886,-2.4855184763482825,5939.5,-45.87118881118886,7.624091716454061,61930.0,472.16,13.162919252427692,38164.0,502.3496503496504,-5.53882753597363,23766.0,-30.18965034965038,7.311976480427813,78913.0,577.01,14.362885494575842,36498.5,524.2237762237763,-7.050909014148029,42414.5,52.78622377622367,7.8023231694669155,67494.0,526.61,15.303189617221664,34859.5,533.4615384615386,-7.500866447754748,32634.5,-6.851538461538553,9.758721953405091,56599.6246882793,552.34,16.417830957410928,32497.5,533.5384615384617,-6.6591090040058365,24102.1246882793,18.80153846153837,2026-02-03 10:42:47.941078,2026-02-03 10:42:47.944312,data_gabungan.xlsx,1.0,C007A,1.0,2.0,AME001,C007A,25.4,0.993288590604027,3129.0,2010.0,123.18897637795276,2.950859099618013,19942.0,58.84603216458241,2.5236645023259965,14434.0,36.42657342657344,0.42719459729201636,5508.0,22.419458738008977,3.8345489276721367,46068.0,176.65,3.067602481736499,32772.0,100.53146853146856,0.7669464459356377,13296.0,76.11853146853146,4.144848266096566,72034.0,298.57,3.736452790237651,40160.0,150.05594405594408,0.40839547585891456,31874.0,148.5140559440559,4.9334772537081735,82453.0,406.78,4.945186507960872,39865.0,197.13986013986016,-0.011709254252698642,42588.0,209.6401398601398,5.98042877418391,66935.0,400.3,5.9955756008444245,46462.0,278.56643356643366,-0.015146826660514812,20473.0,121.73356643356637,6.757543319729711,59788.0,404.02,7.9143874630022895,46745.0,369.958041958042,-1.1568441432725782,13043.0,34.06195804195795,6.737203230311494,65876.0,443.82,10.088705637047859,43130.0,435.1258741258741,-3.3515024067363646,22746.0,8.69412587412586,9.305627037227655,46632.0,433.94,11.791145513575938,40692.5,479.81118881118886,-2.4855184763482825,5939.5,-45.87118881118886,7.624091716454061,61930.0,472.16,13.162919252427692,38164.0,502.3496503496504,-5.53882753597363,23766.0,-30.18965034965038,7.311976480427813,78913.0,577.01,14.362885494575842,36498.5,524.2237762237763,-7.050909014148029,42414.5,52.78622377622367,7.8023231694669155,67494.0,526.61,15.303189617221664,34859.5,533.4615384615386,-7.500866447754748,32634.5,-6.851538461538553,9.758721953405091,56599.6246882793,552.34,16.417830957410928,32497.5,533.5384615384617,-6.6591090040058365,24102.1246882793,18.80153846153837,2026-02-03 11:13:48.654133,Realisasi vs Potensi PT SR.xlsx,C007A
5,A003A,2012.0,3,AME,AME,AME01,AME001,A 03,A003A,2012.0,Slpn. Jaya,29.7,29.7,0.0,0,0,1.4,0.0,31.1,0.0,0.0,0.0,0.0,3041.0,584.0,18.0,116.0,0.0,0.0,0.0,0.0,3759,126.56565656565655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3041,718,0,3759,126.56565656565655,17.0,1.0,18,0.0047885075818036,A003A,2012.0,11.0,AME001,A003A,29.7,0.2009984235417761,3806.0,2012.0,128.14814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.040819699223269,18153.0,55.2,2.4975024975024978,42574.0,106.32867132867132,0.5433172017207712,-24421.0,-51.12867132867133,3.0775207565599607,45046.0,138.63,3.366678144946893,62914.0,211.81118881118883,-0.2891573883869323,-17868.0,-73.18118881118883,4.803183767458159,59929.0,287.85,4.208043723358433,59420.0,250.04195804195805,0.5951400440997263,509.0,37.80804195804197,5.78365262954197,67179.0,388.54,5.734107088614329,59948.0,343.7482517482518,0.0495455409276406,7231.0,44.79174825174823,6.700443972447158,67797.0,454.27,7.822751940655491,57335.0,448.51748251748256,-1.1223079682083323,10462.0,5.752517482517419,6.966350005722788,69896.0,486.92,10.705271391908887,53478.0,572.4965034965036,-3.738921386186101,16418.0,-85.57650349650356,9.354519374520182,49498.0,463.03,12.826242684775844,49835.0,639.1958041958042,-3.471723310255662,-337.0,-176.16580419580418,8.532985345724514,56707.0,483.88,14.133990846379074,46076.0,651.2377622377622,-5.60100550065456,10631.0,-167.35776223776224,7.792566549472626,71676.0,558.54,14.95398812764082,43837.5,655.5454545454545,-7.161421578168195,27838.5,-97.00545454545454,7.2079187147824,66728.0,480.97,15.68756611605911,41891.0,657.1678321678322,-8.47964740127671,24837.0,-176.1978321678322,9.02226004662589,58938.66916403785,531.76,16.44831697267654,39953.5,657.1678321678322,-7.42605692605065,18985.16916403785,-125.40783216783224,2026-02-03 10:42:47.941078,2026-02-03 10:42:47.944312,data_gabungan.xlsx,1.0,A003A,10.0,11.0,AME001,A003A,29.7,0.2009984235417761,3806.0,2012.0,128.14814814814815, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,3.040819699223269,18153.0,55.2,2.4975024975024978,42574.0,106.32867132867132,0.5433172017207712,-24421.0,-51.12867132867133,3.0775207565599607,45046.0,138.63,3.366678144946893,62914.0,211.81118881118883,-0.2891573883869323,-17868.0,-73.18118881118883,4.803183767458159,59929.0,287.85,4.208043723358433,59420.0,250.04195804195805,0.5951400440997263,509.0,37.80804195804197,5.78365262954197,67179.0,388.54,5.734107088614329,59948.0,343.7482517482518,0.04954554092764063,7231.0,44.79174825174823,6.700443972447158,67797.0,454.27,7.822751940655491,57335.0,448.51748251748256,-1.1223079682083323,10462.0,5.752517482517419,6.966350005722788,69896.0,486.92,10.705271391908889,53478.0,572.4965034965036,-3.7389213861861013,16418.0,-85.57650349650356,9.354519374520182,49498.0,463.03,12.826242684775844,49835.0,639.1958041958042,-3.471723310255662,-337.0,-176.16580419580418,8.532985345724514,56707.0,483.88,14.133990846379074,46076.0,651.2377622377622,-5.60100550065456,10631.0,-167.35776223776224,7.792566549472626,71676.0,558.54,14.953988127640821,43837.5,655.5454545454545,-7.161421578168195,27838.5,-97.00545454545454,7.2079187147824,66728.0,480.97,15.68756611605911,41891.0,657.1678321678322,-8.47964740127671,24837.0,-176.1978321678322,9.02226004662589,58938.66916403785,531.76,16.44831697267654,39953.5,657.1678321678322,-7.42605692605065,18985.16916403785,-125.40783216783224,2026-02-03 11:13:48.654133,Realisasi vs Potensi PT SR.xlsx,A003A
6,C008A,2010.0,77,AME,AME,AME01,AME001,C 08,C008A,2010.0,PPKS,29.1,29.1,0.0,0,0,1.47,0.0,30.57,0.0,0.0,779.0,1343.0,768.0,370.0,16.0,0.0,0.0,0.0,0.0,0.0,3276,112.57731958762886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,2497,0,3276,112.57731958762886,157.0,36.0,193,0.0589133089133089,C008A,2010.0,3.0,AME001,C008A,29.1,0.7694584196507843,3379.0,2010.0,116.1168384879725,3.1302778156271067,21779.0,68.17432054654276,2.924263160675542,32824.0,95.986013986014,0.2060146549515646,-11045.0,-27.811693439471227,3.765755027260888,45303.0,170.6,3.499749880842938,47390.0,165.85314685314685,0.2660051464179496,-2087.0,4.746853146853141,3.985850461721776,67140.0,267.61,4.370695397207974,52956.0,231.45454545454544,-0.384844935486198,14184.0,36.155454545454575,5.248680695810802,76745.0,402.81,5.86667129794458,52345.0,307.09090909090907,-0.6179906021337782,24400.0,95.71909090909094,6.087136986869958,72277.0,439.96,8.0007384385046,49547.0,396.41258741258736,-1.9136014516346416,22730.0,43.54741258741262,6.685100984905715,70159.0,469.02,10.42809201522338,46625.0,486.2097902097901,-3.7429910303176666,23534.0,-17.189790209790146,7.036021738084933,62379.0,438.9,12.513394595719053,43365.0,542.6433566433567,-5.47737285763412,19014.0,-103.74335664335672,9.393982115524048,49652.0,466.43,14.001735014124309,40478.5,566.7692307692307,-4.6077528986002605,9173.5,-100.33923076923072,7.602258160583186,77231.0,587.13,14.962130921204189,38263.5,572.5034965034964,-7.359872760621001,38967.5,14.626503496503574,7.605530963355086,87652.0,666.64,15.72022981478824,36432.5,572.7272727272726,-8.114698851433154,51219.5,93.91272727272737,7.814280966507059,81241.0,634.84,16.650500704342605,34397.0,572.7272727272726,-8.836219737835545,46844.0,62.1127272727274,9.514117539616096,61214.29523809524,582.4,17.94503626274551,31308.5,561.8321678321678,-8.430918723129414,29905.79523809524,20.567832167832197,2026-02-03 10:42:47.941078,2026-02-03 10:42:47.944312,data_gabungan.xlsx,1.0,C008A,2.0,3.0,AME001,C008A,29.1,0.7694584196507843,3379.0,2010.0,116.1168384879725,3.1302778156271067,21779.0,68.17432054654276,2.924263160675542,32824.0,95.986013986014,0.20601465495156468,-11045.0,-27.811693439471227,3.7657550272608877,45303.0,170.6,3.499749880842938,47390.0,165.85314685314685,0.2660051464179496,-2087.0,4.746853146853141,3.9858504617217756,67140.0,267.61,4.370695397207974,52956.0,231.45454545454544,-0.384844935486198,14184.0,36.155454545454575,5.248680695810802,76745.0,402.81,5.86667129794458,52345.0,307.09090909090907,-0.6179906021337782,24400.0,95.71909090909094,6.087136986869958,72277.0,439.96,8.0007384385046,49547.0,396.41258741258736,-1.9136014516346416,22730.0,43.54741258741262,6.685100984905715,70159.0,469.02,10.428092015223381,46625.0,486.2097902097901,-3.7429910303176666,23534.0,-17.189790209790146,7.036021738084933,62379.0,438.9,12.513394595719053,43365.0,542.6433566433567,-5.47737285763412,19014.0,-103.74335664335672,9.393982115524047,49652.0,466.43,14.001735014124307,40478.5,566.7692307692307,-4.6077528986002605,9173.5,-100.33923076923072,7.602258160583186,77231.0,587.13,14.962130921204187,38263.5,572.5034965034964,-7.359872760621001,38967.5,14.626503496503574,7.605530963355086,87652.0,666.64,15.72022981478824,36432.5,572.7272727272726,-8.114698851433154,51219.5,93.91272727272737,7.814280966507059,81241.0,634.84,16.650500704342605,34397.0,572.7272727272726,-8.836219737835545,46844.0,62.1127272727274,9.514117539616096,61214.29523809524,582.4,17.94503626274551,31308.5,561.8321678321678,-8.430918723129414,29905.79523809524,20.567832167832197,2026-02-03 11:13:48.654133,Realisasi vs Potensi PT SR.xlsx,C008A
7,A003B,2019.0,4,AME,AME,AME01,AME001,A 03B,A003B,2019.0,PPKS,6.0,6.0,0.0,0,0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,496,82.66666666666667,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,496,394,0,890,148.33333333333334,0.0,0.0,0,0.0,A003B,2019.0,44.0,AME001,A003B,6.0,0.4426966292134831,890.0,2019.0,148.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.945988677583129,0.0,0.0,9.563194546059217,0.0,0.0,-2.5636478820547546,0.0,0.0,7.827194475818996,0.0,0.0,10.6693851411094,0.0,0.0,-2.8639363612903,0.0,0.0,2.0464601769911503,1808.0,3.7,2.4975024975024978,6944.0,17.342657342657343,-0.4510423205113474,-5136.0,-13.642657342657344,3.4790419161676644,6680.0,23.24,3.4965034965034967,8928.0,31.21678321678322,-0.0174615803358322,-2248.0,-7.976783216783222,4.316644113667118,5912.0,25.52,4.370629370629371,7936.0,34.68531468531469,-0.0539852569622532,-2024.0,-9.165314685314687,5.860828978608334,4366.27652733119,25.59,6.118881118881119,7936.0,48.55944055944056,-0.2580521402727855,-3569.7234726688102,-22.96944055944056,2026-02-03 10:42:47.941078,2026-02-03 10:42:47.944312,data_gabungan.xlsx,1.0,A003B,43.0,44.0,AME001,A003B,6.0,0.4426966292134831,890.0,2019.0,148.33333333333334, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0,2.0464601769911503,1808.0,3.7,2.4975024975024978,6944.0,17.342657342657343,-0.4510423205113474,-5136.0,-13.642657342657344,3.4790419161676644,6680.0,23.24,3.4965034965034967,8928.0,31.21678321678322,-0.017461580335832227,-2248.0,-7.976783216783222,4.316644113667118,5912.0,25.52,4.370629370629371,7936.0,34.68531468531469,-0.0539852569622532,-2024.0,-9.165314685314687,5.860828978608334,4366.27652733119,25.59,6.118881118881119,7936.0,48.55944055944056,-0.25805214027278556,-3569.7234726688102,-22.96944055944056,2026-02-03 11:13:48.654133,Realisasi vs Potensi PT SR.xlsx,A003B
8,B003A,2011.0,30,AME,AME,AME01,AME001,B 03,B003A,2011.0,Topaz,22.3,22.3,0.0,0,0,1.1,0.0,23.4,0.0,0.0,0.0,1015.0,1633.0,104.0,60.0,0.0,0.0,0.0,0.0,0.0,2812,126.09865470852016,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,1015,1815,0,2830,126.90582959641256,38.0,4.0,42,0.0148409893992932,B003A,2011.0,4.0,AME001,B003A,22.3,0.6467107553080403,2873.0,2011.0,128.83408071748875,2.557389358749006,4817.0,12.318944541093964,2.4975024975024973,14210.0,35.48951048951049,0.0598868612465088,-9393.0,-23.170565948416524,3.485113298377948,32613.0,113.66,2.9412384756156027,41132.0,120.97902097902096,0.5438748227623447,-8519.0,-7.319020979020962,3.538364382696558,47505.0,168.09,3.7670759904779865,47090.0,177.39160839160837,-0.2287116077814284,415.0,-9.301608391608369,4.786555711661083,64771.0,310.03,4.929232258424804,45080.0,222.20979020979016,-0.1426765467637212,19691.0,87.82020979020982,6.116668762010812,55679.0,340.57,6.773370403549325,44097.0,298.6853146853146,-0.6567016415385138,11582.0,41.884685314685385,7.094920836920313,53434.0,379.11,9.27149987132082,41329.0,383.1818181818182,-2.176579034400508,12105.0,-4.071818181818173,7.055803909683285,52792.0,372.49,11.899912825334708,38577.0,459.062937062937,-4.844108915651423,14215.0,-86.572937062937,9.74767338799025,36104.0,351.93,13.62272565963325,35765.0,487.2167832167832,-3.875052271643,339.0,-135.2867832167832,8.220176559414567,34436.0,283.07,14.667121853206936,33460.5,490.7692307692307,-6.4469452937923695,975.5,-207.69923076923072,8.192759864974974,42955.0,351.92,15.31983003372649,32112.5,491.9580419580419,-7.127070168751516,10842.5,-140.0380419580419,7.895463912856399,44157.0,348.64,16.025190442848704,30716.5,492.2377622377622,-8.129726529992304,13440.5,-143.5977622377622,9.528043671871254,38993.31413612566,371.53,17.04749654221881,28895.0,492.5874125874125,-7.519452870347555,10098.314136125657,-121.05741258741256,2026-02-03 10:42:47.941078,2026-02-03 10:42:47.944312,data_gabungan.xlsx,1.0,B003A,3.0,4.0,AME001,B003A,22.3,0.6467107553080403,2873.0,2011.0,128.83408071748875,2.557389358749006,4817.0,12.318944541093964,2.4975024975024973,14210.0,35.48951048951049,0.05988686124650888,-9393.0,-23.170565948416524,3.4851132983779474,32613.0,113.66,2.9412384756156027,41132.0,120.97902097902096,0.5438748227623447,-8519.0,-7.319020979020962,3.538364382696558,47505.0,168.09,3.7670759904779865,47090.0,177.39160839160837,-0.2287116077814284,415.0,-9.301608391608369,4.786555711661083,64771.0,310.03,4.929232258424804,45080.0,222.20979020979016,-0.1426765467637212,19691.0,87.82020979020982,6.1166687620108116,55679.0,340.57,6.773370403549325,44097.0,298.6853146853146,-0.6567016415385138,11582.0,41.884685314685385,7.094920836920313,53434.0,379.11,9.27149987132082,41329.0,383.1818181818182,-2.1765790344005076,12105.0,-4.071818181818173,7.055803909683285,52792.0,372.49,11.899912825334708,38577.0,459.062937062937,-4.8441089156514225,14215.0,-86.572937062937,9.74767338799025,36104.0,351.93,13.62272565963325,35765.0,487.2167832167832,-3.875052271643,339.0,-135.2867832167832,8.220176559414567,34436.0,283.07,14.667121853206936,33460.5,490.7692307692307,-6.4469452937923695,975.5,-207.69923076923072,8.192759864974974,42955.0,351.92,15.31983003372649,32112.5,491.9580419580419,-7.127070168751516,10842.5,-140.0380419580419,7.895463912856399,44157.0,348.64,16.025190442848704,30716.5,492.2377622377622,-8.129726529992304,13440.5,-143.5977622377622,9.528043671871254,38993.31413612566,371.53,17.04749654221881,28895.0,492.5874125874125,-7.519452870347555,10098.314136125657,-121.05741258741256,2026-02-03 11:13:48.654133,Realisasi vs Potensi PT SR.xlsx,B003A
